Id,Name,Label,Description,LicenseId,IsCustom,IsOwnedByProfile,ProfileId,Profile.Name,NamespacePrefix,Type,HasActivationRequired,PermissionSetGroupId,CreatedDate,LastModifiedDate
0PSRo0000007LhFOAU,Manage_Intacct_Synced_Records,Manage Intacct Synced Records,,,true,false,,,,Regular,false,,2025-05-27T14:30:39.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008avxOAA,Manage_Payment_Terms_Credit_Limit_on_Intacct_Synced_Account,"Manage Payment Terms, Credit Limit on Intacct Synced Account",,,true,false,,,,Regular,false,,2025-08-20T21:44:30.000+0000,2025-08-20T22:22:27.000+0000
0PS5b000000HjPtGAK,SubscriptionManagementPsl,Manage Subscriptions in Your Account: Identity User,Provides access to the Your Account app for Identity users to manage Salesforce subscriptions and purchase licenses without using a Salesforce license.,0PL5b0000004ONwGAM,false,false,,,force,Standard,false,,2022-02-12T06:03:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000005smAOAQ,ManageSubscriptionsYourAccount,Manage Subscriptions in Your Account: Salesforce User,Provides access to the Your Account app for CRM users to manage Salesforce subscriptions and purchase licenses.,100U0000000Hb0mIAC,false,false,,,force,Standard,false,,2014-05-16T18:55:04.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000000HkLLGA0,Marketing_Lead_Assignment,Marketing - Lead Assignment,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2022-04-07T08:21:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004W4YOAU,MarketingCloudAdmin,Marketing Cloud Admin,"Allows access to Marketing Cloud Setup. Gives full control of campaigns, segments, and flows.",0PLRo0000003E4rOAE,false,false,,,force,Standard,false,,2024-10-12T05:15:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004W4ZOAU,MarketingCloudManager,Marketing Cloud Manager,"Import data and create, edit, and delete campaigns, segments, and non-Setup flows.",0PLRo0000003E4rOAE,false,false,,,force,Standard,false,,2024-10-12T05:15:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000002vQPOAY,MarketingCloudReportingC2CPermSet,Marketing Cloud Reporting C2C Perm,Allows MCR app to access data from core,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000007YctOAE,MarketingCloudPublishingC2CPermSet,MarketingCloudPublishingC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000vMVnWAM,Mass_Delete_OLIs_from_Opp,Mass Delete OLIs from Opp,,,true,false,,,,Regular,false,,2021-04-05T18:31:44.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000E9mbOAC,Mass_File_Download_Permissions_Account_Engagement,Mass File Download Permissions (Account Engagement),,,true,false,,,DownloadFiles,Regular,false,,2026-05-13T06:23:18.000+0000,2026-07-08T08:44:55.000+0000
0PS5b000000DpT8GAK,Mass_File_Download_Permissions_Admin,Mass File Download Permissions (Admin),,,true,false,,,DownloadFiles,Regular,false,,2023-08-04T18:58:57.000+0000,2026-07-30T19:53:05.000+0000
0PS5b000000DpTAGA0,Mass_File_Download_Permissions_Super_Admin,Mass File Download Permissions (Deprecated),(Deprecated),,true,false,,,DownloadFiles,Regular,false,,2023-08-04T18:58:59.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000DpT9GAK,Mass_File_Download_Permissions_Non_admin,Mass File Download Permissions (Non-admin),,,true,false,,,DownloadFiles,Regular,false,,2023-08-04T18:58:59.000+0000,2026-07-30T19:53:05.000+0000
0PSRo0000004jMjOAI,MetadataStudioUser,Metadata Studio User,View Metadata Studio tab.,0PLRo0000003P1uOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000FMzVOAW,Modify_All_Assets,Modify All - Assets,,,true,false,,,,Regular,false,,2026-06-24T15:44:13.000+0000,2026-06-24T15:48:13.000+0000
0PS5b000000Dq3uGAC,Modify_All_Opportunities,Modify All - Opportunities,,,true,false,,,,Regular,false,,2023-09-04T15:18:29.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000001NSPOA2,Modify_All_Products,Modify All - Products,,,true,false,,,,Regular,false,,2024-02-23T14:04:10.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001QEVKGA4,Modify_Task_Owners,Modify Task Owners,Used to allow individuals who can not modify task ownership to modify task ownership,,true,false,,,,Regular,false,,2023-12-07T17:53:43.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5PIWAY,Move_Location_Enabled,Move Location Enabled,Move location object but also sublocation on asset page.,,true,false,,,,Regular,false,,2017-11-27T17:58:04.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000D0lOOAS,MuleSoftEinsteinPermSet,MuleSoftEinsteinPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000002vQQOAY,MuleSoftPublishInvocableActionsC2CPermSet,MuleSoftPublishInvocableActionsC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000009Fo6OAE,MuleSoftSeamlessLoginC2CPermSet,MuleSoftSeamlessLoginC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000CUrxOAG,MuleSoftXAPIAIPermSet,MuleSoftXAPIAIPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000001V0erGAC,Non_Conforming_Record_Access,Non-Conforming Record Access,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-03-13T13:54:04.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000DTDtOAO,Opportunity_Delete_Records,Opportunity - Delete Records,,,true,false,,,,Regular,false,,2026-04-16T19:51:07.000+0000,2026-04-16T19:51:45.000+0000
0PSRo0000004W4aOAE,OrchestrationProcessManagerPermissionSet,Orchestration Process Manager,Manage orchestration process-related information in the Automation app.,100U0000000Hb0mIAC,false,false,,,force,Standard,false,,2014-05-16T18:55:04.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000vN2lWAE,Outright_Only_Checkbox_for_Parts,Outright Only Checkbox for Parts,On product object,,true,false,,,,Regular,false,,2021-07-07T20:03:27.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007PMfOAM,Override_to_Vet_Deal,Override to Vet Deal,Gives edit permissions to the Opportunity > Override to Vet Deal checkbox.,,true,false,,,,Regular,false,,2025-06-02T13:13:26.000+0000,2025-06-02T13:14:42.000+0000
0PS5b000000HnJwGAK,PMT_Global_Admin,PMT Global Admin,It opens up access to all PMT related metadata just like as system administrator,,true,false,,,inov8,Regular,false,,2022-09-14T13:33:06.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HnJxGAK,PMT_Resource_Planner,PMT Resource Planner,Additional permission set to PMT App user for opening up edit access on resource allocations,,true,false,,,inov8,Regular,false,,2022-09-14T13:33:09.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HnJyGAK,PMT_User,PMT User,Opens up the access to the PMT objects except for resource planning,,true,false,,,inov8,Regular,false,,2022-09-14T13:33:11.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000Hh0cGAC,PandaDoc_Access,PandaDoc Access,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2021-08-31T14:23:23.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001QEQAGA4,Pandadoc_Object_Permissions,Pandadoc Object Permissions,,,true,false,,,,Regular,false,,2023-11-14T17:16:58.000+0000,2026-04-13T20:53:59.000+0000
0PS4O000000vMnbWAE,Part_Tests_and_Repairs,Part Tests and Repairs,,,true,false,,,,Regular,false,,2021-05-14T12:08:01.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004W4bOAE,PartnerConnectPartnerAdminSetup,Partner Connect Partner Admin Setup,Set up Partner Connect from a partner org. Partner Connect is a Partner Relationship Management (PRM) feature that lets vendors and partners integrate records between their orgs.,100U0000000Hb0mIAC,false,false,,,force,Standard,false,,2014-05-16T18:55:04.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000zpwbWAA,Parts_Operations,Parts Operations,Used for parts operations employees in Tampa.,,true,false,,,,Regular,false,,2020-10-28T12:08:48.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WgjWAE,Parts_Product_Name_Field,Parts Product Name Field,,,true,false,,,,Regular,false,,2021-01-06T18:36:43.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpgUWAQ,Parts_Record_Type,Parts Record Type,,,true,false,,,,Regular,false,,2020-09-22T17:27:16.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zphcWAA,Parts_Sales_Record_Type,Parts Sales Record Type,,,true,false,,,,Regular,false,,2020-09-25T13:12:26.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000Wu74WAC,Password_Never_Expires,Password Never Expires,For Arctic Wolf password never expires settings. Added to specific user and standard system admin profile to prevent a password reset that causes disruption to Arctic Wolf service. Do not remove.,,true,false,,,,Regular,false,,2020-02-06T15:34:48.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HnSKGA0,Password_never_expires_for_use_with_connected_apps,Password never expires - for use with connected apps,,,true,false,,,,Regular,false,,2022-09-21T22:12:46.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtmBWAS,Payment_Terms_Field_Access,Payment Terms Field Access,Needed to restrict the payment terms field at the account object so only accounting can edit the field.,,true,false,,,,Regular,false,,2019-11-18T18:52:59.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpNjWAI,Permission_Set_for_Payment_Request_Base,Permission Set for Payment Request (Base),,,true,false,,,ChargentBase,Regular,false,,2020-08-24T16:22:48.000+0000,2026-07-07T22:16:31.000+0000
0PS4O000000zpNoWAI,Permission_Set_for_Payment_Request_Chargent_Orders,Permission Set for Payment Request (Chargent Orders),,,true,false,,,ChargentOrders,Regular,false,,2020-08-24T16:29:25.000+0000,2026-07-07T22:27:25.000+0000
0PS4O0000009WrcWAE,Physical_Location_on_Invoice_Object,Physical Location on Invoice Object,,,true,false,,,,Regular,false,,2021-02-06T17:28:31.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHZOA2,PipelineInspectionIncluded,Pipeline Inspection Included,Grants sales users access to use Pipeline Inspection.,0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000001V0z1GAC,PipelineInspectionUser,Pipeline Inspection User,Allows sales users to access Pipeline Inspection.,0PL5b000000LW3nGAG,false,false,,,force,Standard,false,,2023-03-22T08:09:08.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000006udrOAA,PriceProtectionStandardUserPsl,Price Protection for Standard Users,Gives users standard read only access to Price Protection.,0PLRo0000005pt7OAA,false,false,,,force,Standard,false,,2025-04-12T13:14:49.000+0000,2026-08-15T06:02:59.000+0000
0PS4O0000009Sf7WAE,Print_Shipping_Checklist_Button,Print Shipping Checklist Button,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-06-05T12:58:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000007YcuOAE,PrismBackofficeUser,Prism Backoffice User,View Prism Backoffice page.,0PLRo0000003P1uOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004jMkOAI,PrismPlaygroundUser,Prism Playground User,View Prism Playground tab.,0PLRo0000003P1uOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000FM3ROAW,Product_Analytics_and_Asset_Permissions,Product Analytics and Asset Permissions,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2026-06-24T08:30:43.000+0000,2026-06-24T08:44:22.000+0000
0PSRo000000CNs5OAG,ProductCatalogManagementAdministrator,Product Catalog Management Designer,Provides access to Product Catalog Management features and objects.,0PLRo0000009rQ8OAI,false,false,,,force,Standard,false,,2026-03-06T18:16:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000CNs7OAG,ProductCatalogManagementViewer,Product Catalog Management Viewer,Provides read access to Product Catalog Management features and objects.,0PLRo0000009rQ7OAI,false,false,,,force,Standard,false,,2026-03-06T18:16:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008iyLOAQ,Product_Compatible_Parts,Product Compatible Parts,,,true,false,,,,Regular,false,,2025-09-04T14:53:12.000+0000,2025-09-04T14:55:18.000+0000
0PS4O0000009WgeWAE,Product_Dealer_Pricing,Product Dealer Pricing,,,true,false,,,,Regular,false,,2021-01-06T14:15:54.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000CNs8OAG,ProductDiscoveryAdmin,Product Discovery Admin,Gives access to customize the product browsing experience.,0PLRo0000009rQ6OAI,false,false,,,force,Standard,false,,2026-03-06T18:16:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000CNs9OAG,ProductDiscoveryUser,Product Discovery User,Gives access to use the product browsing experience.,0PLRo0000009rQ6OAI,false,false,,,force,Standard,false,,2026-03-06T18:16:58.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000003zuzOAA,Product_OEM_Pricing,Product OEM Pricing,,,true,false,,,,Regular,false,,2024-08-16T17:41:01.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000009lirOAA,Product_Part_Edit_Pricing,Product Part Edit Pricing,Edit permissions for the fields in the Product > Part Record Type > Pricing Section fields,,true,false,,,,Regular,false,,2025-10-27T14:21:17.000+0000,2025-10-30T18:54:52.000+0000
0PS5b000000DkIjGAK,Product_Repair_Access,Product Repair Access,,,true,false,,,,Regular,false,,2023-01-23T11:40:26.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000OaNZWA0,Product_Test,Product Test,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-04-18T18:12:52.000+0000,2026-03-03T13:15:01.000+0000
0PS4O000000WuT0WAK,Product_Test_Edit,Product Test Edit,Driven off Product Object for Product Test Settings Edit. *Product Test Settings have validation rule at Product Test Object level.,,true,false,,,,Regular,false,,2020-03-04T17:07:37.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000BZs5OAG,Product_Test_Page_Tab_Visibility,Product Test Page Tab Visibility,,,true,false,,,,Regular,false,,2026-02-10T19:30:42.000+0000,2026-02-10T19:30:42.000+0000
0PS5b000001QDtkGAG,Product_Test_Settings_Access_on_Product_Page,Product Test Settings Access on Product Page,Product Test Settings Access on Product Page,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-10-17T17:34:19.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000CNs6OAG,ProductCatalogManagementC2CPermSet,ProductCatalogManagementC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS5b000000Dk6nGAC,Project_Edits_Full_Access,Project Edits - Full Access,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2023-01-12T15:43:33.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004jJXOAY,EinsteinGPTPromptTemplateManager,Prompt Template Manager,Manage prompt templates using Prompt Builder and run them using generative AI features.,0PLRo0000003P1wOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004jJYOAY,EinsteinGPTPromptTemplateUser,Prompt Template User,Run prompt templates using generative AI features.,0PLRo0000003P1wOAE,false,false,,,force,Standard,false,,2024-10-18T01:45:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000007YcvOAE,PromptTemplatePermSet,PromptTemplatePermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo0000003YmjOAE,YukonNudgeHeadlessPublishPermSet,Publish Suggested for You Nudges: Integration User,"Access the Core Adoption Service and tenant orgs, which are used to publish Suggested for You nudges.",1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000WtJEWA0,Purchase_Approval_Checkbox,Purchase Approval Checkbox,Manually check the purchasing approved checkbox on both Asset (ProductItem__c) and Opportunity Product.,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-07-22T13:56:13.000+0000,2025-12-19T20:54:38.000+0000
0PS4O0000009Sl0WAE,Purchasing_Fields,Purchasing Fields,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-06-19T18:59:42.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000005hU9OAI,Purchasing_Opportunity_Item_Receipts,Purchasing Opportunity Item Receipts,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-02-03T19:42:46.000+0000,2025-08-15T15:45:26.000+0000
0PS4O000000vLJ7WAM,QC_Bump,QC Bump,,,true,false,,,,Regular,false,,2020-07-16T16:14:50.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000006TQjOAM,Quality_Team_Permission_Set,Quality Team Permission Set,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2025-03-05T19:52:32.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HjoPGAS,RGC_Install_Guide,RGC Install Guide,,,true,false,,,rcsfl,Regular,false,,2022-03-02T13:41:35.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000Cyy5OAC,RMA_FLS_Edit_RMA_Item_Received,RMA - FLS - Edit - RMA Item Received,"This has been created to give users access to the ""Date RMA Item Recieved"" field.",,true,false,,,,Regular,false,,2026-04-02T07:52:38.000+0000,2026-04-02T07:54:36.000+0000
0PS4O000000vMqzWAE,RMA_Action_without_approval_permissions,RMA Action (without approval permissions),"Edit preliminary assessment, claim status, and action",,true,false,,,,Regular,false,,2021-05-28T14:51:35.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000005iejOAA,RMA_Ownership_Change,RMA Ownership Change,,,true,false,,,,Regular,false,,2025-02-05T16:47:05.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WiaWAE,RMA_action_and_approval_permissions,RMA action and approval permissions,,,true,false,,,,Regular,false,,2021-01-11T16:35:45.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtS6WAK,RMA_on_Evaluations,RMA on Evaluations,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-08-14T19:07:04.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000005smBOAQ,RPAC2CPermSet,RPAC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PSRo000000EOk1OAG,Read_only_for_Dragonfly,Read only for Dragonfly,"Read only access to ProductItem, RMA, Invoice, Item Receipt, Customer Equipment and Work Order Asset for Project Dragonfly",,true,false,,,,Regular,false,,2026-06-01T16:15:54.000+0000,2026-06-01T16:19:56.000+0000
0PSRo0000006udsOAA,RebateManagementReadOnlyPsl,Rebate Management Read-Only Access,Gives users read-only access to Rebate Management features.,0PLRo0000005pt9OAA,false,false,,,force,Standard,false,,2025-04-12T13:14:49.000+0000,2026-08-15T06:02:59.000+0000
0PSRo000000EsBpOAK,RebateAndAccrualMgmtAdvncdReadOnlyPsl,Rebate and Accrual Management Advanced Read Only,Gives users access to view advanced rebate and accrual management features.,0PLRo000000BJDqOAO,false,false,,,force,Standard,false,,2026-06-13T04:27:40.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000WtUCWA0,Record_Types_Harrisburg_Sales,Record Types- Harrisburg Sales,,,true,false,,,,Regular,false,,2019-08-30T14:01:12.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000001QEaKGAW,Refurb_Test_Refurb_Part_Request_Permissions,Refurb Test & Refurb Part Request Permissions,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2024-01-08T19:54:28.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000A1hBOAS,RegrelloC2CPermSet,RegrelloC2CPermSet,,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS0B000000b5ywWAA,Repairable_Fields,Repairable Fields,,,true,false,,,,Regular,false,,2018-02-13T19:40:22.000+0000,2025-05-30T21:01:41.000+0000
0PS0B000000b5tcWAA,Reports_and_Dashboards,Reports and Dashboards,,,true,false,,,,Regular,false,,2018-02-09T13:30:19.000+0000,2025-05-30T21:01:41.000+0000
0PS5b000000HjoyGAC,Reports_and_Dashboards_with_View_All_Data,Reports and Dashboards with View All Data,,,true,false,,,,Regular,false,,2022-03-03T18:22:56.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000WtRXWA0,Return_Opportunities,Return Opportunities,,100U0000000Hb0mIAC,true,false,,,,Regular,false,,2019-08-12T16:30:32.000+0000,2025-05-30T21:01:41.000+0000
0PS4O000000zpLlWAI,Return_from_Sale_RMA,Return from Sale RMA,,,true,false,,,,Regular,false,,2020-08-18T17:52:16.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000004gWvOAI,BREDesigner,Rule Engine Designer,Provides read and edit access to the calculate run time objects.,0PLRo0000003MooOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000004gWwOAI,BRERuntime,Rule Engine Runtime,Provides read access to the calculate run time objects.,0PLRo0000003MopOAE,false,false,,,force,Standard,false,,2024-10-17T01:36:06.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008ukzOAA,Run_Convert_Proforma,Run Convert Proforma,,,true,false,,,,Regular,false,,2025-09-22T13:59:51.000+0000,2025-09-22T13:59:51.000+0000
0PSRo0000008PHgOAM,sfdc_scrt2,SCRT2 Integration User,Give SCRT2 Integration User necessary access,1000B0000009MtsQAE,true,false,,,sfdcInternalInt,Session,true,,2025-08-01T04:08:33.000+0000,2025-08-01T04:08:34.000+0000
0PSRo000000BGELOA4,SSO_Avoid,SSO Avoid,,,true,false,,,,Regular,false,,2026-01-19T14:27:01.000+0000,2026-01-19T14:27:37.000+0000
0PS4O000000zptSWAQ,SWO_HWO,SWO/HWO,,,true,false,,,,Regular,false,,2020-10-22T16:02:07.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000006IOrOAM,SalesActionPlans,Sales Action Plans,Gives users access to Sales Action Plans.,0PLRo0000005FG9OAM,false,false,,,force,Standard,false,,2025-02-27T23:09:14.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHaOAM,SalesCloudEinsteinIncluded,Sales Cloud Einstein Included,"Grants access to Einstein Opportunity score, Einstein Lead Score, Einstein Forecasting and Einstein Automated Contacts.",0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHcOAM,SalesCloudUnlimitedIncluded,Sales Cloud Included Bundle,Grants sales users access to Sales Cloud Included features.,0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS0B000000b5wmWAA,SalesUserPsl,Sales Cloud User,Denotes that the user is a Sales Cloud user.,0PLU0000000GpqBOAS,false,false,,,force,Standard,false,,2016-08-17T17:12:13.000+0000,2026-08-15T06:02:59.000+0000
0PS5b000000DoxgGAC,SalesEngagementBasicUser,Sales Engagement Basic User,"Access basic sales automation and email productivity features, including Quick Cadences, automated email, email tracking, and insert availability..",0PL5b000000PTGAGA4,false,false,,,force,Standard,false,,2023-07-22T05:49:40.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHUOA2,HighVelocitySalesCadenceCreatorIncluded,Sales Engagement Cadence Creator Included,"Lets sales manager users access the Sales Engagement app, and create and edit Cadences.",0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHVOA2,HighVelocitySalesQuickCadenceCreatorIncluded,Sales Engagement Quick Cadence Creator Included,"Lets reps access the Sales Engagement app, and create and edit Quick Cadences.",0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PSRo0000008PHWOA2,HighVelocitySalesUserIncluded,Sales Engagement User Included,"Lets users access the Sales Engagement app, add buyers to Cadences, and contact them via Work Queue.",0PLRo0000006lCPOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000zpzBWAQ,Sales_Opp,Sales Opp,,,true,false,,,,Regular,false,,2020-11-02T14:52:00.000+0000,2025-05-30T21:01:41.000+0000
0PS4O0000009WesWAE,Sales_Opportunity_Access,Sales Opportunity Access,,,true,false,,,,Regular,false,,2021-01-04T15:41:38.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000AqTaOAK,SalesWorkspace,Sales Workspace User,"Access sales metrics, recommended actions, and agent activity in Sales Workspace",0PLRo0000007vKvOAI,false,false,,,force,Standard,false,,2025-10-28T03:34:17.000+0000,2026-08-15T06:02:59.000+0000
0PS4O000000WtbDWAS,Sales_and_Return_Opps,Sales and Return Opps,Added for Joanna in Harrisburg to improve Vendor Return process,,true,false,,,,Regular,false,,2019-10-09T20:12:51.000+0000,2025-05-30T21:01:41.000+0000
0PSRo000000FlZiOAK,SalesCloudCallCoachingSeller,SalesCloudCallCoachingSeller,,,true,false,,,force,Group,false,0PGRo0000001hPVOAY,2026-07-07T22:36:48.000+0000,2026-07-07T22:39:06.000+0000
0PSRo000000EsBrOAK,SalesCloudSeller,SalesCloudSeller,,,true,false,,,force,Group,false,0PGRo0000001Ot8OAE,2026-06-13T04:27:41.000+0000,2026-06-13T04:30:12.000+0000
0PSRo000000EsBqOAK,SalesCloudSellerUnlimited,SalesCloudSellerUnlimited,,,true,false,,,force,Group,false,0PGRo0000001Ot7OAE,2026-06-13T04:27:41.000+0000,2026-06-13T04:30:19.000+0000
0PSRo000000AadJOAS,SalesWorkspacePSG,SalesWorkspacePSG,,,true,false,,,force,Group,false,0PGRo0000000vxZOAQ,2025-12-20T06:34:43.000+0000,2026-01-09T08:07:13.000+0000
0PS5b000001V2HuGAK,ApexGuruStandardPermSet,Salesforce Apex Guru,Gives Apex Guru access to analyze code for anti patterns.,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS4O000000WuGkWAK,C2CHeadlessCMSAccessPermSet,Salesforce CMS Integration Admin,Gives the admin data access and the permissions to integrate Salesforce CMS with any endpoint.,1000B0000009MtsQAE,false,false,,,force,Session,true,,2018-06-18T05:10:21.000+0000,2026-08-15T06:02:55.000+0000
0PS0B000000icISWAY,SalesConsoleUser,Salesforce Console User,Enable Salesforce Console User,0PLU0000000Cdg3OAC,false,false,,,force,Standard,false,,2016-05-07T20:10:06.000+0000,2026-08-15T06:02:59.000+0000
0PS0B0000009LJ5WAM,Sales_Edge,Salesforce Engage,This Permission Set grants users access to Salesforce Engage components,,true,false,,,pi,Regular,false,,2016-09-14T19:31:20.000+0000,2025-05-30T21:01:41.000+0000
0PSRo0000008PHeOAM,SalesforceMeetings,Salesforce Meetings,Grants access to use Salesforce Meetings,0PLRo0000006lCQOAY,false,false,,,force,Standard,false,,2025-08-01T04:08:22.000+0000,2026-08-15T06:02:59.000+0000
