Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a06Ro000007T6qnIAC,275900,"Tampa, FL",,TPA | FG | 115 | J1,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro000007knjGIAQ,277599,"Tampa, FL",,TPA | FG | 120 | B4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000BWun8IAD,312905,"Tampa, FL",,TPA | NC | 215 | A2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000BYN5VIAX,313028,"Tampa, FL",,TPA | FG | 125 | B2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000BbNx2IAF,313511,"Tampa, FL",,TPA | FG | 135 | H2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000DOHhnIAH,362018,"Tampa, FL",,TPA | STG | 800,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000DleYnIAJ,364253,"Tampa, FL",,TPA | FG | 125 | A4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000E2nSnIAJ,366146,"Tampa, FL",,TPA | FG | 100 | G2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000ENjZ4IAL,368628,"Tampa, FL",,TPA | STG | 800,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000EQxqnIAD,369254,"Tampa, FL",,TPA | NC | 205 | D2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000ESvzNIAT,369472,"Tampa, FL",,TPA | NC | 225 | B1,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000F7n6bIAB,374041,"Tampa, FL",,TPA | FG | 110 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000FhaqnIAB,378101,"Tampa, FL",,TPA | FG | 125 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:35.000+0000
a06Ro00000Fr3NJIAZ,379042,"Tampa, FL",,TPA | FG | 125 | F4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000G4NmPIAV,380186,"Tampa, FL",,TPA | FG | 155 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000G9N5qIAF,380921,"Tampa, FL",,TPA | NC | 200 | A3,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000GN4L3IAL,382733,"Tampa, FL",,TPA | STG | 835,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000HzknJIAR,393961,"Tampa, FL",,TPA | FG | 100 | F2,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000IcNxJIAV,397528,"Tampa, FL",,TPA | NC | 230 | D3,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000JnX4jIAF,404827,"Tampa, FL",,TPA | FG | 120 | J3,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000JneiwIAB,404919,"Tampa, FL",,TPA | FG | 105 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000JnjgzIAB,404920,"Tampa, FL",,TPA | FG | 105 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000JnkI5IAJ,404921,"Tampa, FL",,TPA | FG | 105 | C1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000JnpfyIAB,404947,"Tampa, FL",,TPA | FG | 105 | K2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000JnsAnIAJ,404944,"Tampa, FL",,TPA | FG | 105 | J1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000KVCNxIAP,409477,"Tampa, FL",,TPA | FG | 160,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000L1iNuIAJ,411922,"Tampa, FL",,TPA | NC | 205 | B2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000MajTNIAZ,421727,"Tampa, FL",,TPA | FG | 120 | K2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000N6CAwIAN,424430,"Tampa, FL",,TPA | RENTAL,2026-08-17,2026-08-17,2026-08-19T19:04:35.000+0000
a06Ro00000N9B3qIAF,424753,"Tampa, FL",,TPA | FG | 100 | C2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000N9C9ZIAV,424755,"Tampa, FL",,TPA | FG | 100 | C2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000NCUl3IAH,425165,"Tampa, FL",,TPA | FG | 125 | H1,2026-08-17,2026-08-17,2026-08-19T19:04:35.000+0000
a06Ro00000NKoD7IAL,425669,"Tampa, FL",,TPA | NC | 225 | E4,2026-08-17,2026-08-17,2026-08-19T19:04:39.000+0000
a06Ro00000NU4YnIAL,426556,"Tampa, FL",,TPA | STG | 840,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000NUeVpIAL,426615,"Tampa, FL",,TPA | NC | 215 | C2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000NcMLdIAN,427351,"Tampa, FL",,TPA | NC | 225 | B4,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000NmQfhIAF,427851,"Tampa, FL",,TPA | FG | 115 | E1,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
a06Ro00000NwZeTIAV,429162,"Tampa, FL",,TPA | FG | 115 | J2,2026-08-17,2026-08-17,2026-08-19T19:04:37.000+0000
