Id,Name,Location__c,Sub_Location__c,Current_Location__c,Inventory_Count_Date__c,Stock_Checked__c,LastModifiedDate
a06Ro00000NmQfhIAF,427851,"Tampa, FL","Tampa, FL",TPA | FG | 115 | E1,2026-04-10,,2026-06-19T17:44:12.000+0000
a06Ro00000NwZeTIAV,429162,"Tampa, FL","Tampa, FL",TPA | FG | 115 | J2,2026-04-10,,2026-06-19T17:44:44.000+0000
a06Ro00000OCeGnIAL,430607,"Tampa, FL","Tampa, FL",TPA | FG | 120 | J4,2026-04-10,,2026-06-19T17:45:22.000+0000
a06Ro00000OirNlIAJ,433257,"Tampa, FL","Tampa, FL",TPA | FG | 120H3,2026-04-10,,2026-06-19T17:46:27.000+0000
a06Ro00000PSsNGIA1,437339,"Tampa, FL","Tampa, FL",TPA | FG | 100 | G3,2026-04-10,,2026-06-19T17:48:10.000+0000
a06Ro00000PndwHIAR,438968,"Tampa, FL","Tampa, FL",TPA | NC | 210 | D3,2026-08-05,,2026-08-07T14:05:02.000+0000
a06Ro00000Pw8mnIAB,439425,"Tampa, FL","Tampa, FL",TPA | NC | 215 | A3,2026-08-05,,2026-08-07T14:05:15.000+0000
a06Ro00000QNiNyIAL,441809,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T17:50:03.000+0000
a06Ro00000QNlGzIAL,441817,"Tampa, FL","Tampa, FL",TPA | FG | 125 | C3,2026-04-10,,2026-06-19T17:50:03.000+0000
a06Ro00000RHM1NIAX,447720,"Tampa, FL","Tampa, FL",TPA | FG | 100 | E1,2026-04-10,,2026-08-12T20:40:16.000+0000
a06Ro00000RHxnJIAT,447781,"Tampa, FL","Tampa, FL",TPA | FG | 115 | K2,2026-04-10,,2026-06-19T17:51:57.000+0000
a06Ro00000RQcN4IAL,448117,Tampa,Barb Demo Room,Customer Loan / Demo,2025-12-11,,2026-06-19T17:52:04.000+0000
a06Ro00000RbnqGIAR,448860,"Tampa, FL","Tampa, FL",TPA | FG | 115 | J1,2026-04-10,,2026-06-19T17:52:23.000+0000
a06Ro00000TenaoIAB,458730,"Tampa, FL","Tampa, FL",TPA | NC | 225 | B4,2026-08-05,,2026-08-07T14:05:21.000+0000
a06Ro00000TjlBnIAJ,459278,"Tampa, FL","Tampa, FL",TPA | FG | 120 | H2,2026-04-10,,2026-06-19T17:56:41.000+0000
a06Ro00000TpyKnIAJ,459361,"Tampa, FL","Tampa, FL",TPA | FG | 100 | C2,2026-04-10,,2026-06-19T17:56:45.000+0000
a06Ro00000TrdvNIAR,459561,Tampa,FG/PRB/03A2,FG | TPA | 125 | G5,2026-07-22,,2026-07-22T13:38:28.000+0000
a06Ro00000U8L2nIAF,460967,"Tampa, FL","Tampa, FL",TPA | FG | 100 | K2,2026-04-10,,2026-06-19T17:57:23.000+0000
a06Ro00000UpfnpIAB,464378,"Tampa, FL","Tampa, FL",TPA | FG | 125 | E1,2026-04-10,,2026-06-19T17:58:48.000+0000
a06Ro00000UpgNJIAZ,464391,"Tampa, FL","Tampa, FL",TPA | FG | 105 | C1,2026-04-10,,2026-06-19T17:58:48.000+0000
a06Ro00000V0NipIAF,465947,"Tampa, FL","Tampa, FL",TPA | FG | 115 | J3,2026-04-10,,2026-06-19T17:59:23.000+0000
a06Ro00000VbNbhIAF,468745,"Tampa, FL","Tampa, FL",TPA | NC | 215 | A3,2026-08-05,,2026-08-07T14:05:15.000+0000
